?? ?????,1,2,3,4,5,6, ???? ???,?? ????? + ?? ???,?? ?????
9245,7,10,16,18,28,36,6,,
9244,10,13,15,17,32,40,38,,
9243,10,19,21,30,38,44,45,,
9242,1,5,10,16,18,44,35,,
9241,12,23,26,28,30,32,40,,
9240,3,11,13,20,27,34,41,,
9239,10,14,18,26,28,42,25,,
9238,4,7,17,23,37,38,18,,
9237,6,9,11,21,39,41,13,,
9236,2,14,24,39,41,44,19,,
9235,7,9,12,24,33,44,3,,
9234,10,12,14,19,26,30,4,,
9233,4,14,18,28,29,45,24,,
9232,3,11,12,33,38,39,2,,
9231,10,24,33,34,37,41,17,,
9230,2,11,17,20,39,43,33,,
9229,2,3,7,9,12,29,17,,
9228,1,3,21,24,25,39,6,,
9227,11,25,30,31,39,45,41,,
9226,2,4,11,17,25,30,45,,
9225,8,11,22,30,41,42,16,,
9224,1,3,22,29,31,32,37,,
9223,5,23,27,28,30,44,15,,
9222,1,24,25,29,36,38,37,,
9221,3,10,14,18,20,33,36,,
9220,2,4,21,31,34,41,38,,
9219,3,17,19,25,27,41,37,,
9218,2,7,13,15,29,33,11,,
9217,4,8,9,33,38,43,2,,
9216,13,18,21,30,33,44,36,,
9215,9,10,13,14,25,41,34,,
9214,1,10,26,31,33,35,40,,
9213,7,17,20,29,30,45,41,,
9212,1,7,15,20,21,30,23,,
9211,12,18,24,32,38,43,42,,
9210,4,8,28,29,31,33,24,,
9209,6,10,12,19,28,29,37,,
9208,2,8,15,18,20,28,4,,
9207,3,25,28,30,36,41,29,,
9206,3,8,9,28,31,39,22,,
9205,1,5,9,33,39,43,11,,
9204,5,10,11,15,20,36,33,,
9203,2,6,11,25,27,36,40,,
9202,1,3,8,10,12,40,21,,
9201,2,17,19,20,25,31,40,,
9152,5,8,10,19,25,33,24,,
9151,8,16,21,22,34,37,4,,
9150,3,6,16,30,41,42,22,,
9149,9,15,26,28,40,41,13,,
9148,5,9,10,30,37,45,32,,
9147,2,8,13,25,29,43,4,,
9146,4,10,19,21,35,37,33,,
9145,3,6,20,29,35,45,42,,
9144,14,23,32,33,41,44,45,,
9143,3,16,27,31,34,39,29,,
9142,3,9,11,26,38,40,41,,
9141,9,10,26,37,42,43,38,,
9140,11,22,26,28,33,43,38,,
9139,20,25,30,34,39,41,12,,
9138,6,8,31,32,33,42,12,,
9137,17,20,34,40,41,42,6,,
9136,4,13,20,23,33,39,27,,
9135,1,10,18,23,33,43,27,,
9134,2,6,26,35,36,43,7,,
9133,11,18,27,36,38,44,26,,
9132,4,19,25,30,42,43,28,,
9131,6,8,16,18,34,43,41,,
9130,3,12,14,25,28,35,36,,
9129,3,11,19,23,26,32,42,,
9128,15,16,17,30,35,43,11,,
9127,11,12,26,31,37,39,42,,
9126,2,3,5,14,16,17,8,,
9125,2,3,8,20,26,40,11,,
9124,3,4,12,35,38,40,13,,
9123,2,19,24,29,31,34,33,,
9122,3,20,28,30,39,42,23,,
9121,5,8,14,24,39,40,34,,
9120,3,19,23,24,27,35,5,,
9119,2,9,16,32,33,35,1,,
9118,6,8,22,28,30,45,44,,
9117,2,11,22,26,35,43,15,,
9116,4,20,21,22,40,41,11,,
9115,6,13,19,23,28,32,41,,
9114,9,12,23,29,38,40,26,,
9113,2,7,18,22,26,37,1,,
9112,4,11,14,28,37,41,19,,
9111,21,23,24,27,34,45,20,,
9110,22,29,30,33,38,42,11,,
9109,7,11,27,29,44,45,12,,
9108,1,14,37,42,44,45,11,,
9107,4,9,12,14,27,39,22,,
9106,1,6,8,13,26,40,17,,
9105,3,16,18,28,29,44,30,,
9104,9,27,31,43,44,45,33,,
9103,12,15,18,33,35,37,1,,
9102,8,29,30,34,39,44,7,,
9101,13,25,32,36,37,44,21,,
9052,7,8,20,23,30,36,24,,
9051,10,14,17,34,41,45,23,,
9050,6,10,12,19,23,40,39,,
9049,7,15,21,29,30,44,25,,
9048,10,11,15,30,32,43,18,,
9047,8,9,12,14,34,45,5,,
9046,5,24,36,38,44,45,12,,
9045,9,10,18,30,34,35,3,,
9044,7,10,14,16,18,38,25,,
9043,4,6,12,14,19,20,11,,
9042,11,24,25,26,31,40,18,,
9041,1,16,23,26,36,41,31,,
9040,1,14,20,25,27,41,34,,
9039,18,21,23,30,34,40,33,,
9038,8,9,20,22,25,38,3,,
9037,2,22,30,33,35,42,28,,
9036,1,4,8,14,16,20,2,,
9035,11,25,30,35,37,40,20,,
9034,1,6,10,12,30,33,17,,
9033,7,10,14,24,37,38,15,,
9032,2,10,11,12,24,32,18,,
9031,1,10,13,25,27,39,29,,
9030,1,11,17,36,41,42,29,,
9029,9,21,26,33,37,39,7,,
9028,9,14,20,22,31,38,41,,
9027,1,7,16,20,27,35,19,,
9026,8,16,24,28,32,34,39,,
9025,10,15,27,34,36,41,12,,
9024,1,13,16,19,31,37,39,,
9023,2,3,13,16,34,35,32,,
9022,7,8,15,16,18,19,23,,
9021,4,8,17,31,40,42,41,,
9020,4,10,12,27,39,42,13,,
9019,13,24,28,30,32,40,2,,
9018,6,10,19,21,28,37,5,,
9017,7,11,14,36,39,41,17,,
9016,1,3,5,11,28,38,42,,
9015,7,12,17,19,32,37,6,,
9014,3,6,8,33,35,40,17,,
9013,4,10,13,22,25,42,26,,
9012,3,4,18,20,29,37,24,,
9011,16,17,20,24,36,41,12,,
9010,3,8,11,12,14,42,5,,
9009,1,10,19,26,27,38,5,,
9008,1,5,6,30,34,42,38,,
9007,10,17,22,26,29,42,2,,
9006,3,6,10,15,17,20,1,,
9005,23,24,26,29,30,36,21,,
9004,12,20,21,28,31,37,4,,
9003,1,10,18,35,40,41,21,,
9002,2,24,27,29,33,41,40,,
9001,2,3,9,26,32,38,36,,
8952,8,16,19,28,30,39,27,,
8951,14,23,28,29,36,39,35,,
8950,3,8,10,29,31,34,14,,
8949,3,13,15,35,36,37,31,,
8948,13,23,24,31,34,42,15,,
8947,9,14,17,19,21,25,5,,
8946,3,12,14,34,35,37,39,,
8945,1,5,8,17,22,33,21,,
8944,1,7,10,19,25,42,23,,
8943,1,5,19,25,28,29,2,,
8942,4,6,16,18,30,32,31,,
8941,1,18,21,25,30,34,7,,
8940,8,10,13,14,21,38,3,,
8939,3,5,9,11,36,38,37,,
8938,21,27,30,34,35,39,12,,
8937,2,6,7,27,32,37,20,,
8936,10,17,19,20,23,40,21,,
8935,8,20,26,35,38,40,39,,
8934,8,16,21,27,29,30,23,,
8933,6,11,14,24,33,36,18,,
8932,6,8,9,15,38,40,20,,
8931,6,10,19,34,35,40,28,,
8930,5,17,26,30,33,41,14,,
8929,8,10,17,32,33,41,37,,
8928,11,16,19,24,29,30,4,,
8927,20,24,26,27,33,35,40,,
8926,1,5,14,19,36,41,28,,
8925,3,7,8,13,16,34,2,,
8924,2,5,11,24,25,35,19,,
8923,1,4,19,21,29,42,35,,
8922,22,23,28,37,39,40,6,,
8921,6,7,9,11,15,27,26,,
8920,6,12,13,16,34,40,36,,
8919,6,9,14,15,37,39,12,,
8918,11,17,20,21,32,37,10,,
8917,6,7,13,24,30,40,28,,
8916,3,7,14,20,24,39,16,,
8915,10,16,22,27,34,41,3,,
8914,3,20,21,26,35,38,7,,
8913,5,10,33,36,41,42,25,,
8912,3,11,13,25,30,33,17,,
8911,22,23,30,34,35,38,36,,
8910,7,14,22,25,26,42,30,,
8909,8,11,25,28,30,40,17,,
8908,6,16,18,20,23,24,40,,
8907,11,17,23,24,27,38,21,,
8906,4,5,26,29,32,33,27,,
8905,2,3,4,8,36,42,12,,
8904,5,8,12,19,40,42,41,,
8903,1,7,9,21,31,42,10,,
8902,2,11,16,32,37,39,23,,
8901,4,14,17,31,34,40,41,,
8852,5,7,8,12,15,19,33,,
8851,1,10,20,22,40,42,41,,
8850,6,7,11,31,35,41,15,,
8849,5,6,13,15,19,41,17,,
8848,7,10,20,21,29,30,31,,
8847,2,6,7,15,16,36,29,,
8846,3,4,12,32,38,39,36,,
8845,9,13,16,28,33,39,38,,
8844,2,10,25,29,36,38,12,,
8843,3,7,14,25,31,42,39,,
8842,2,14,19,24,31,33,4,,
8841,6,9,14,17,20,32,15,,
8840,7,8,10,19,26,33,28,,
8839,1,4,8,21,22,32,37,,
8838,31,33,35,36,41,42,29,,
8837,2,19,25,31,32,34,37,,
8836,4,19,24,25,27,33,41,,
8835,5,6,10,11,23,37,21,,
8834,1,8,9,11,20,28,4,,
8833,17,19,30,31,33,39,22,,
8832,4,7,13,14,17,39,38,,
8831,2,3,7,11,15,16,9,,
8830,1,5,6,10,16,27,28,,
8829,3,15,16,17,25,39,28,,
8828,9,14,16,24,26,38,32,,
8827,4,18,27,29,36,37,6,,
8826,1,5,8,16,18,37,11,,
8825,5,6,9,18,19,40,36,,
8824,3,4,7,19,34,41,13,,
8823,20,30,36,40,41,42,12,,
8822,6,15,30,32,37,40,25,,
8821,21,26,33,34,38,39,32,,
8820,3,19,22,25,27,36,16,,
8819,14,22,23,24,25,29,26,,
8818,2,3,16,22,30,40,41,,
8817,26,29,32,35,38,41,42,,
8816,8,10,23,31,41,42,32,,
8815,10,13,27,29,39,42,31,,
8814,5,15,19,25,33,37,32,,
8813,8,13,19,28,32,42,22,,
8812,15,24,32,33,34,38,12,,
8811,2,12,21,33,36,39,16,,
8810,4,9,11,16,17,21,3,,
8809,1,3,17,37,41,42,22,,
8808,4,9,13,23,28,34,20,,
8807,1,9,19,23,37,41,30,,
8806,2,15,27,29,35,39,22,,
8805,2,5,16,22,26,30,1,,
8804,2,10,21,25,26,40,15,,
8803,5,6,9,11,13,34,36,,
8802,2,18,19,29,31,34,28,,
8801,15,17,20,23,30,35,3,,
8752,3,16,17,26,29,40,31,,
8751,3,6,8,26,32,38,27,,
8750,3,8,18,26,29,39,28,,
8749,7,18,22,38,39,42,20,,
8748,9,10,23,30,33,41,18,,
8747,1,10,18,20,28,40,37,,
8746,5,21,23,34,40,42,22,,
8745,6,11,12,22,35,41,39,,
8744,2,9,28,29,33,40,41,,
8743,12,25,27,31,35,40,22,,
8742,6,8,14,28,29,32,10,,
8741,1,6,12,17,18,27,30,,
8740,6,16,20,22,34,38,3,,
8739,3,14,19,20,22,36,16,,
8738,6,8,9,15,25,35,13,,
8737,4,10,11,18,27,31,2,,
8736,5,16,20,22,36,38,27,,
8735,13,18,29,38,40,42,12,,
8734,1,3,6,10,13,26,24,,
8733,2,12,14,22,36,41,28,,
8732,1,14,21,28,32,33,40,,
8731,10,16,19,23,30,38,25,,
8730,2,4,7,8,32,36,41,,
8729,3,4,24,25,38,41,20,,
8728,3,7,18,32,34,39,5,,
8727,6,7,16,21,28,29,25,,
8726,19,25,28,35,36,38,18,,
8725,10,17,23,24,32,39,6,,
8724,1,7,15,20,21,23,38,,
8723,3,7,12,17,22,38,5,,
8722,7,9,13,15,32,38,11,,
8721,29,30,33,34,40,41,14,,
8720,8,18,20,23,24,33,11,,
8719,2,5,8,15,21,41,22,,
8718,6,12,19,27,32,36,39,,
8717,1,3,8,28,31,36,24,,
8716,14,15,20,27,33,42,4,,
8715,5,10,12,16,24,30,8,,
8714,4,10,22,34,37,40,16,,
8713,12,14,18,21,29,41,7,,
8712,4,8,20,23,28,30,5,,
8711,11,16,23,27,30,42,26,,
8710,5,8,13,17,22,35,34,,
8709,5,7,24,29,31,33,6,,
8708,1,4,8,24,31,37,40,,
8707,1,11,12,19,22,26,10,,
8706,2,11,19,26,36,42,13,,
8705,3,9,18,20,23,31,22,,
8704,3,8,10,24,27,34,36,,
8703,1,25,28,30,35,36,18,,
8702,5,8,18,19,21,32,17,,
8701,4,8,14,24,27,31,1,,
8652,3,4,11,23,26,36,22,,
8651,3,4,5,7,23,29,21,,
8650,2,6,13,14,26,37,27,,
8649,2,3,6,12,15,37,14,,
8648,14,16,17,21,31,40,11,,
8647,13,31,32,33,36,40,2,,
8646,2,8,15,17,35,37,13,,
8645,9,13,17,18,25,36,12,,
8644,13,14,22,23,36,42,35,,
8643,6,8,12,16,17,40,30,,
8642,13,18,20,22,38,41,30,,
8641,12,14,19,30,31,36,11,,
8640,14,15,23,27,28,34,37,,
8639,7,11,15,17,24,30,20,,
8638,3,7,9,25,33,40,12,,
8637,6,12,20,22,34,40,27,,
8636,7,21,23,25,26,29,27,,
8635,25,29,31,37,39,41,24,,
8634,12,14,23,24,31,38,41,,
8633,10,12,32,34,38,40,8,,
8632,1,17,22,23,31,36,12,,
8631,11,17,20,27,29,32,18,,
8630,8,13,24,28,31,38,10,,
8629,6,17,18,23,27,29,42,,
8628,2,5,10,19,20,34,12,,
8627,9,18,20,23,31,33,6,,
8626,3,6,11,14,16,34,23,,
8625,12,19,21,23,30,42,17,,
8624,9,15,17,28,32,42,35,,
8623,2,17,23,29,32,35,21,,
8622,3,14,15,21,31,36,25,,
8621,2,3,6,14,38,40,16,,
8620,6,14,18,22,26,32,10,,
8619,4,9,14,15,18,22,29,,
8618,2,3,9,10,25,31,22,,
8617,2,5,20,23,25,28,17,,
8616,5,10,18,22,37,38,25,,
8615,4,11,25,28,30,37,14,,
8614,4,6,7,12,13,32,11,,
8613,3,8,9,13,18,33,28,,
8612,21,27,31,32,38,39,36,,
8611,2,6,10,22,35,37,29,,
8610,1,17,19,29,30,39,9,,
8609,2,18,20,22,24,28,29,,
8608,18,22,26,32,36,40,11,,
8607,1,6,9,10,23,29,2,,
8606,4,6,19,21,30,32,11,,
8605,2,16,20,27,33,36,1,,
8604,1,2,6,17,23,32,36,,
8603,9,18,22,25,29,35,5,,
8602,6,10,23,27,28,39,18,,
8601,5,12,23,24,29,32,26,,
8553,11,13,15,17,31,38,2,,
8552,12,13,18,21,26,31,16,,
8551,1,2,17,26,31,36,28,,
8550,3,8,12,19,35,37,32,,
8549,5,6,12,15,20,22,27,,
8548,1,3,8,15,16,37,17,,
8547,13,18,23,25,35,39,22,,
8546,6,7,11,27,36,38,18,,
8545,2,7,28,32,33,37,4,,
8544,5,7,13,20,24,32,15,,
8543,8,29,31,32,38,40,30,,
8542,10,15,21,31,32,40,18,,
8541,5,12,13,31,32,33,27,,
8540,4,10,16,24,30,32,19,,
8539,2,9,20,27,39,40,28,,
8538,5,8,10,12,21,25,29,,
8537,19,27,34,38,39,40,25,,
8536,8,11,14,17,27,38,31,,
8535,1,25,26,28,37,40,15,,
8534,5,7,13,17,32,35,11,,
8533,3,9,11,18,28,32,4,,
8532,5,8,22,31,34,35,33,,
8531,2,4,14,18,21,40,26,,
8530,7,12,27,30,37,38,1,,
8529,7,11,20,25,26,32,37,,
8528,3,14,17,23,27,37,8,,
8527,2,4,23,29,33,39,5,,
8526,5,7,10,23,26,34,20,,
8525,5,6,12,21,22,38,1,,
8524,2,8,19,29,36,39,31,,
8523,2,12,13,15,20,28,31,,
8522,3,11,15,25,31,34,26,,
8521,8,10,24,25,26,30,32,,
8520,4,8,18,20,28,39,24,,
8519,7,19,21,31,39,40,11,,
8518,1,7,8,19,21,25,32,,
8517,1,5,7,14,15,34,20,,
8516,1,13,18,22,24,35,8,,
8515,13,16,19,29,31,37,14,,
8514,6,18,31,36,37,39,34,,
8513,8,9,10,17,35,40,26,,
8512,4,10,24,25,30,37,3,,
8511,6,10,15,20,22,27,5,,
8510,15,22,31,33,35,40,4,,
8509,4,9,20,25,27,29,39,,
8508,7,13,16,19,38,40,21,,
8507,4,6,9,20,22,33,31,,
8506,3,7,12,30,37,40,25,,
8505,1,11,20,32,36,40,25,,
8504,4,10,19,23,31,38,5,,
8503,6,11,27,33,34,38,2,,
8502,14,16,18,21,26,34,4,,
8501,3,14,24,31,36,39,19,,
8452,6,8,11,12,16,30,1,,
8451,1,3,7,13,29,39,4,,
8450,6,16,19,21,31,37,22,,
8449,3,5,7,14,28,38,40,,
8448,1,6,9,19,24,34,33,,
8447,2,5,9,19,30,40,33,,
8446,2,3,14,18,27,35,17,,
8445,5,10,22,26,30,38,4,,
8444,15,16,17,21,26,29,5,,
8443,5,8,20,22,26,28,9,,
8442,9,15,16,17,19,38,28,,
8441,1,8,11,18,19,34,22,,
8440,3,13,21,23,24,40,11,,
8439,7,11,12,14,26,37,18,,
8438,2,13,17,21,22,23,33,,
8437,8,22,32,33,36,38,14,,
8436,1,6,10,13,32,39,33,,
8435,6,7,15,19,20,27,21,,
8434,1,16,22,25,31,37,3,,
8433,2,13,20,23,34,37,16,,
8432,7,9,29,31,32,39,21,,
8431,1,11,15,18,30,33,32,,
8430,9,14,26,28,34,36,30,,
8429,5,6,14,20,23,30,40,,
8428,2,4,5,14,26,40,39,,
8427,5,7,9,11,12,22,20,,
8426,3,7,17,23,30,33,12,,
8425,6,7,13,32,33,37,21,,
8424,10,19,23,29,36,40,2,,
8423,3,15,20,24,33,35,31,,
8422,6,15,17,22,25,40,32,,
8421,10,20,23,26,31,36,16,,
8420,8,16,18,26,32,34,13,,
8419,8,12,15,17,30,39,23,,
8418,5,10,33,36,38,40,26,,
8417,13,16,17,18,34,37,35,,
8416,3,12,16,18,26,33,27,,
8415,7,15,16,22,32,34,5,,
8414,2,22,25,29,35,40,9,,
8413,5,11,18,20,25,26,32,,
8412,19,27,36,37,38,40,33,,
8411,13,16,17,20,35,39,21,,
8410,3,4,12,15,27,40,22,,
8409,11,15,28,29,30,36,34,,
8408,2,8,15,28,30,33,4,,
8407,7,8,25,30,33,34,2,,
8406,2,6,8,31,34,40,32,,
8405,2,3,5,22,36,39,33,,
8404,6,7,14,22,35,38,25,,
8403,4,10,14,19,25,38,37,,
8402,11,16,18,20,24,32,8,,
8401,4,17,20,21,28,34,37,,
8352,2,4,10,18,34,39,11,,
8351,8,9,11,16,19,39,37,,
8350,2,8,10,12,28,40,3,,
8349,1,11,19,27,36,40,30,,
8348,15,16,17,19,22,35,27,,
8347,1,18,20,22,36,39,38,,
8346,6,12,16,22,31,39,38,,
8345,5,27,36,37,39,40,23,,
8344,1,4,11,18,21,35,9,,
8343,9,10,14,28,31,38,22,,
8342,8,12,15,16,22,35,3,,
8341,8,9,14,24,29,38,17,,
8340,3,12,19,24,31,37,38,,
8339,5,7,8,17,21,28,29,,
8338,10,12,20,31,35,38,16,,
8337,8,9,10,11,15,29,37,,
8336,18,22,26,30,32,39,8,,
8335,1,5,6,13,17,21,33,,
8334,1,4,10,24,27,35,17,,
8333,3,8,21,23,30,35,10,,
8332,4,7,18,26,28,32,24,,
8331,1,6,9,12,25,36,19,,
8330,1,2,7,18,22,36,30,,
8329,1,4,5,15,24,35,36,,
8328,11,13,19,25,36,40,7,,
8327,4,10,16,17,34,36,25,,
8326,2,8,11,16,23,40,30,,
8325,6,7,12,31,32,36,10,,
8324,7,14,16,19,28,34,36,,
8323,8,21,23,26,35,37,1,,
8322,17,20,23,29,30,36,4,,
8321,1,10,17,18,28,30,20,,
8320,10,12,17,23,28,40,24,,
8319,10,15,18,21,23,28,35,,
8318,1,20,22,23,26,28,34,,
8317,6,12,19,21,33,39,10,,
8316,6,12,13,31,34,33,14,,
8315,1,9,23,33,37,38,39,,
8314,1,2,5,22,36,40,24,,
8313,3,17,22,32,34,36,30,,
8312,7,14,15,20,21,32,39,,
8311,8,12,23,27,31,34,38,,
8310,2,11,16,17,23,29,31,,
8309,2,17,19,33,36,40,29,,
8308,4,6,7,29,35,40,19,,
8307,5,11,12,23,32,33,25,,
8306,4,9,12,19,23,39,18,,
8305,12,14,15,32,34,38,24,,
8304,16,21,25,35,38,40,3,,
8303,7,10,19,22,35,37,34,,
8302,12,14,16,20,21,25,19,,
8301,13,14,22,23,25,34,3,,
8252,1,7,22,25,37,39,14,,
8251,6,8,10,23,26,28,18,,
8250,6,14,18,25,35,38,19,,
8249,5,10,18,21,24,40,16,,
8248,8,9,10,14,31,32,17,,
8247,25,26,27,34,36,39,28,,
8246,10,11,13,19,30,39,28,,
8245,5,10,19,21,30,37,39,,
8244,12,15,25,28,32,33,38,,
8243,1,10,15,17,38,40,2,,
8242,2,11,13,20,33,34,6,,
8241,2,4,9,10,12,28,20,,
8240,8,13,20,29,30,35,24,,
8239,2,19,24,25,32,33,26,,
8238,2,7,17,20,22,33,31,,
8237,10,15,17,18,26,40,34,,
8236,24,26,34,37,38,40,30,,
8235,2,6,26,30,38,40,16,,
8234,4,19,23,34,35,39,12,,
8233,10,12,15,18,24,30,17,,
8232,4,17,23,27,28,32,2,,
8231,13,16,19,24,27,40,25,,
8230,1,4,12,28,30,34,10,,
8229,8,16,24,26,34,39,37,,
8228,1,6,11,26,30,36,33,,
8227,1,22,28,30,34,36,2,,
8226,1,7,17,22,29,37,15,,
8225,16,23,28,34,35,38,9,,
8224,3,10,16,18,22,38,33,,
8223,13,14,15,16,32,37,34,,
8222,19,20,26,29,35,40,4,,
8221,6,7,8,22,26,33,34,,
8220,1,5,20,30,32,37,23,,
8219,3,4,9,14,24,25,30,,
8218,2,6,23,28,32,40,18,,
8217,3,9,12,14,28,37,30,,
8216,3,16,20,26,29,35,4,,
8215,8,10,16,27,37,39,25,,
8214,7,13,17,20,29,31,36,,
8213,3,10,16,25,27,32,23,,
8212,8,10,12,14,28,39,27,,
8211,1,6,10,29,38,40,19,,
8210,3,10,17,18,30,38,25,,
8209,5,15,17,21,31,36,6,,
8208,5,7,13,14,26,35,22,,
8207,6,9,15,18,23,39,26,,
8206,15,17,18,27,33,34,32,,
8205,5,19,20,28,30,37,13,,
8204,1,19,23,25,33,38,24,,
8203,2,33,34,35,37,40,17,,
8202,2,7,11,12,28,38,36,,
8201,4,7,12,15,27,29,21,,
8152,4,7,19,28,31,32,18,,
8151,4,7,19,28,31,32,18,,
8150,5,6,10,27,28,32,7,,
8149,2,6,7,8,11,24,27,,
8148,8,11,12,27,29,34,22,,
8147,16,20,23,24,27,39,30,,
8146,6,7,8,14,23,37,32,,
8145,2,5,15,20,23,27,25,,
8144,14,19,21,24,28,37,20,,
8143,6,7,11,16,17,20,3,,
8142,5,17,22,24,28,32,20,,
8141,7,16,21,22,23,25,20,,
8140,8,15,27,30,31,34,11,,
8139,14,15,23,25,31,34,38,,
8138,10,19,20,24,32,36,16,,
8137,8,9,17,24,29,36,20,,
8136,2,3,4,18,28,35,27,,
8135,4,14,16,19,22,32,37,,
8134,3,4,6,10,19,25,23,,
8133,5,7,9,14,28,35,26,,
8132,1,23,27,32,33,34,16,,
8131,7,17,18,20,21,32,36,,
8130,17,24,31,32,34,38,39,,
8129,2,11,20,27,28,30,26,,
8128,5,15,24,29,31,38,33,,
8127,1,2,3,14,20,22,24,,
8126,8,13,14,16,21,38,35,,
8125,10,13,16,17,30,33,32,,
8124,9,10,15,16,20,26,13,,
8123,6,9,14,19,32,39,29,,
8122,9,11,17,34,37,38,12,,
8121,6,12,15,24,26,33,7,,
8120,3,5,9,17,31,33,18,,
8119,6,14,15,19,23,35,2,,
8118,13,17,27,29,31,33,21,,
8117,1,2,13,18,28,30,17,,
8116,9,13,14,17,20,34,1,,
8115,1,6,13,27,36,39,32,,
8114,2,19,23,28,31,36,20,,
8113,3,12,18,33,35,38,11,,
8112,2,7,9,10,15,26,39,,
8111,20,25,30,31,33,39,21,,
8110,1,13,20,29,30,37,6,,
8109,2,3,8,19,24,25,33,,
8108,5,11,12,22,35,36,30,,
8107,1,2,14,17,24,29,33,,
8106,4,8,9,22,36,37,10,,
8105,2,7,9,10,33,37,28,,
8104,8,9,17,24,31,32,37,,
8103,1,13,21,25,34,38,15,,
8102,7,8,14,25,31,34,15,,
8101,1,11,18,26,34,39,37,,
8053,2,7,8,26,30,37,12,,
8052,5,6,9,10,11,20,15,,
8051,12,28,31,33,35,38,9,,
8050,9,17,21,26,29,34,2,,
8049,3,16,22,25,28,39,5,,
8048,1,2,9,13,19,32,4,,
8047,5,12,14,26,29,35,4,,
8046,4,7,13,25,27,29,5,,
8045,1,10,13,27,28,32,12,,
8044,1,5,6,7,25,30,9,,
8043,8,16,18,21,30,34,36,,
8042,3,13,25,32,34,36,38,,
8041,7,19,20,27,35,38,5,,
8040,5,21,25,28,31,36,33,,
8039,4,5,10,32,35,39,22,,
8038,10,16,20,31,33,35,7,,
8037,1,2,16,19,34,39,7,,
8036,4,13,19,27,28,37,38,,
8035,7,13,14,30,31,34,20,,
8034,3,5,14,17,24,38,32,,
8033,3,6,20,27,36,39,32,,
8032,8,13,19,22,23,29,28,,
8031,3,6,9,10,26,27,18,,
8030,10,16,25,26,28,36,39,,
8029,8,12,25,27,29,30,17,,
8028,5,6,11,13,24,34,2,,
8027,2,10,13,20,24,34,26,,
8026,11,16,23,25,27,29,32,,
8025,1,3,6,10,12,24,23,,
8024,1,3,6,8,34,36,20,,
8023,1,12,20,23,25,38,35,,
8022,2,9,15,35,38,39,30,,
8021,4,26,27,28,29,32,10,,
8020,6,13,25,34,37,39,1,,
8019,4,6,18,21,35,38,1,,
8018,3,8,12,15,32,39,23,,
8017,17,21,23,26,30,32,25,,
8016,11,17,18,20,34,37,32,,
8015,7,19,22,32,36,38,29,,
8014,1,8,17,20,26,29,15,,
8013,7,8,9,17,20,21,15,,
8012,9,10,13,18,23,28,27,,
8011,1,17,21,24,33,39,5,,
8010,1,25,26,28,38,39,3,,
8009,2,12,25,27,29,32,15,,
8008,14,25,26,33,35,37,27,,
8007,7,22,24,33,36,39,38,,
8006,1,4,9,19,24,31,28,,
8005,7,13,24,31,34,39,1,,
8004,2,16,17,35,36,37,19,,
8003,1,18,19,25,33,36,8,,
8002,22,32,33,35,37,38,30,,
8001,12,13,16,22,37,39,31,,
7952,3,17,20,25,30,36,8,,
7951,3,16,19,24,34,35,37,,
7950,2,5,6,7,14,31,1,,
7949,4,16,20,26,27,31,35,,
7948,1,8,11,30,35,39,18,,
7947,6,10,11,17,29,37,23,,
7946,2,25,28,32,33,35,8,,
7945,9,14,18,28,29,38,7,,
7944,19,20,23,31,35,36,39,,
7943,2,4,8,14,23,29,33,,
7942,4,5,10,17,18,20,1,,
7941,3,7,11,12,27,36,10,,
7940,3,9,10,26,27,39,28,,
7939,1,4,13,25,27,34,19,,
7938,6,14,25,26,35,37,8,,
7937,7,22,23,32,36,38,10,,
7936,8,13,21,22,36,38,12,,
7935,4,5,11,16,23,25,6,,
7934,2,9,12,18,23,29,28,,
7933,9,16,21,24,27,34,38,,
7932,5,6,20,25,29,34,26,,
7931,2,11,18,22,29,39,24,,
7930,12,16,21,22,33,35,6,,
7929,5,11,19,28,29,31,35,,
7928,1,2,5,15,26,28,38,,
7927,5,21,25,31,36,38,26,,
7926,2,8,11,17,27,34,31,,
7925,6,11,22,30,31,38,8,,
7924,6,16,18,22,30,35,12,,
7923,3,8,10,11,23,32,5,,
7922,4,20,21,24,25,27,17,,
7921,8,25,28,29,34,38,30,,
7920,1,9,15,29,36,37,20,,
7919,4,5,10,15,21,28,29,,
7918,7,8,10,13,18,29,37,,
7917,13,16,17,20,24,33,6,,
7916,2,15,16,19,37,38,8,,
7915,17,21,24,26,38,39,29,,
7914,2,9,12,18,28,34,16,,
7913,4,7,18,21,28,37,30,,
7912,3,10,22,26,28,31,15,,
7911,3,4,15,21,23,31,10,,
7910,4,5,17,19,22,23,11,,
7909,12,13,14,18,24,34,33,,
7908,2,9,19,21,24,28,1,,
7907,2,17,20,22,26,30,33,,
7906,1,12,13,18,21,30,20,,
7905,3,5,7,10,21,37,31,,
7904,1,7,9,21,23,37,14,,
7903,2,8,15,20,25,36,33,,
7902,18,19,23,25,26,34,35,,
7901,4,13,16,26,29,37,22,,
7851,1,4,11,14,26,27,13,,
7850,6,7,11,27,30,33,25,,
7849,5,12,23,32,37,39,33,,
7848,4,11,19,21,22,25,18,,
7847,2,11,14,19,28,32,27,,
7846,8,10,17,29,37,39,5,,
7845,14,18,29,30,32,38,10,,
7844,2,3,4,18,27,37,39,,
7843,5,6,12,19,36,39,1,,
7842,8,12,20,23,26,38,39,,
7841,1,8,13,22,26,35,6,,
